"ID_PARTICIPANTE";"DT_INICIO_BENEFICIO";"VL_VALOR"
"10127060";"09/01/2009";"1802,60"
"10127061";"01/04/2008";"3908,35"
"10127062";"05/06/2007";"3158,68"
"10127063";"03/06/2008";"2922,22"
"10127064";"12/03/2012";"2879,23"
"10127065";"08/08/2011";"2876,63"
"10127066";"20/12/2013";"3512,89"
"10127067";"09/01/2014";"3179,61"
"10127068";"05/09/2007";"3865,41"
"10127069";"15/08/2007";"4534,13"
"10127070";"25/07/2006";"3051,87"
"10127071";"11/01/2011";"2694,02"
"10127072";"14/02/2007";"3617,90"
"10127073";"01/04/2012";"2998,49"
"10127074";"01/02/2012";"3306,93"
"10127075";"24/07/2012";"2109,75"
"10127076";"29/07/2011";"4298,41"
"10127077";"27/05/2011";"2977,60"
"10127078";"11/05/2016";"3709,06"
"10127079";"19/03/2008";"3681,58"
"10127080";"24/11/2015";"4243,05"
"10127081";"24/05/2011";"3208,66"
"10127083";"10/12/2015";"3194,24"
"10127084";"10/12/2014";"2984,05"
"10127085";"27/10/2014";"3253,55"
"10127087";"24/09/2013";"3415,04"
"10127088";"31/03/2011";"3077,93"
"10127089";"02/03/2013";"3231,97"
"10127090";"22/06/2012";"3105,67"
"10127091";"15/10/2010";"3135,93"
"10127092";"30/09/2009";"2880,04"
"10127093";"26/12/2006";"3296,93"
"10127094";"04/05/2008";"2949,92"
"10127095";"10/09/2013";"3388,25"
"10127096";"06/09/2012";"3206,22"
"10127097";"17/01/2011";"2478,46"
"10127098";"04/03/2015";"2302,13"
"10127099";"06/10/2015";"3214,16"
"10127100";"03/01/2016";"3185,20"
"10127101";"22/01/2007";"3098,78"
"10127102";"22/08/2011";"3139,32"
"10127103";"22/08/2011";"2889,11"
"10127104";"26/10/2013";"3108,41"
"10127105";"24/03/2008";"3537,22"
"10127106";"27/02/2007";"3133,83"
"10127107";"14/03/2008";"2750,44"
"10127108";"19/10/2010";"2654,95"
"10127109";"01/04/2011";"2612,90"
"10127110";"01/09/2007";"2839,17"
"10127111";"30/04/2008";"2561,75"
"10127112";"09/07/2008";"2673,56"
"10127113";"26/06/2010";"2779,75"
"10127114";"17/10/2012";"2952,93"
"10127115";"23/08/2012";"2709,97"
"10127116";"20/06/2012";"3209,47"
"10127117";"24/01/2010";"1707,42"
"10127119";"29/10/2006";"2787,72"
"10127120";"23/03/2012";"3209,92"
"10127121";"31/10/2006";"2492,52"
"10127122";"26/06/2007";"3089,55"
"10127123";"11/10/2007";"3025,70"
"10127124";"05/12/2006";"3393,63"
"10127126";"20/08/2012";"2942,49"
"10127127";"20/12/2012";"3130,75"
"10127128";"16/05/2007";"2010,71"
"10127129";"02/08/2012";"2862,72"
"10127130";"20/07/2012";"3105,80"
"10127131";"01/10/2012";"2938,35"
"10127132";"01/09/2011";"2866,56"
"10127133";"01/10/2008";"2844,67"
"10127134";"05/12/2006";"2552,68"
"10127135";"24/06/2010";"2868,50"
"10127136";"04/01/2007";"2237,51"
"10127137";"26/12/2011";"2864,82"
"10127138";"03/08/2011";"3085,14"
"10127139";"08/08/2011";"2882,04"
"10127140";"08/01/2007";"1692,91"
"10127141";"24/09/2007";"1771,91"
"10127142";"02/09/2008";"2584,43"
"10127143";"30/01/2008";"2489,16"
"10127144";"05/11/2012";"2954,04"
"10127145";"26/02/2007";"1761,65"
"10127146";"23/10/2015";"3604,61"
"10127147";"03/01/2012";"2591,14"
"10127148";"14/02/2012";"3130,87"
"10127149";"28/12/2006";"2268,30"
"10127150";"20/12/2006";"3296,04"
"10127151";"12/06/2012";"3096,11"
"10127152";"18/11/2013";"3135,77"
"10127153";"01/08/2007";"3530,77"
"10127154";"02/06/2011";"3083,42"
"10127155";"17/04/2013";"3254,07"
"10127156";"10/06/2011";"3083,30"
"10127157";"03/06/2012";"2990,56"
"10127158";"08/10/2008";"2664,72"
"10127159";"07/02/2007";"2823,54"
"10127160";"25/08/2012";"2800,02"
"10127161";"27/07/2010";"3192,40"
"10127162";"20/09/2011";"3217,27"
"10127163";"21/10/2008";"2724,89"
"10127164";"29/12/2007";"3295,79"
"10127165";"16/06/2014";"3353,97"
"10127166";"19/10/2006";"3180,68"
"10127167";"09/05/2011";"2552,95"
"10127168";"17/04/2009";"3345,76"
"10127169";"03/10/2011";"2682,88"
"10127170";"15/06/2010";"2860,70"
"10127171";"01/02/2012";"2970,43"
"10127172";"15/08/2012";"3060,78"
"10127173";"06/12/2012";"3226,22"
"10127174";"04/04/2011";"2627,03"
"10127175";"21/11/2006";"2571,22"
"10127176";"16/03/2007";"3521,98"
"10127177";"02/03/2007";"3320,91"
"10127178";"12/03/2007";"2436,05"
"10127179";"01/03/2011";"2780,07"
"10127180";"26/10/2007";"2745,24"
"10127181";"04/10/2008";"2634,93"
"10127183";"06/04/2010";"2606,63"
"10127184";"30/03/2016";"4718,72"
"10127185";"25/01/2010";"3063,93"
"10127186";"07/03/2012";"2818,94"
"10127187";"03/05/2013";"2927,74"
"10127188";"17/09/2012";"3120,48"
"10127189";"16/05/2007";"3525,13"
"10127190";"14/03/2012";"4195,97"
"10127191";"19/03/2008";"3165,87"
"10127192";"01/10/2007";"2584,63"
"10127193";"02/08/2012";"3259,22"
"10127194";"01/03/2010";"3963,91"
"10127195";"01/07/2014";"3931,22"
"10127196";"18/10/2012";"2756,00"
"10127197";"14/05/2007";"3459,26"
"10127198";"06/09/2011";"2938,87"
"10127199";"01/12/2008";"3256,04"
"10127200";"28/01/2011";"3386,97"
"10127201";"02/12/2010";"2982,11"
"10127202";"09/07/2012";"2892,43"
"10127203";"24/08/2010";"2975,34"
"10127204";"21/03/2015";"3209,69"
"10127205";"09/08/2010";"3727,52"
"10127206";"12/11/2011";"2887,79"
"10127207";"18/02/2011";"2790,93"
"10127208";"07/03/2013";"3487,39"
"10127209";"30/09/2011";"2821,92"
"10127210";"03/11/2006";"2815,76"
"10127211";"05/10/2007";"4517,57"
"10127212";"25/04/2014";"3592,96"
"10127213";"18/01/2010";"2928,97"
"10127214";"08/11/2006";"3760,10"
"10127215";"15/03/2012";"2968,75"
"10127216";"20/04/2007";"3071,16"
"10127217";"23/08/2007";"2500,57"
"10127218";"05/01/2008";"2012,78"
"10127219";"16/05/2013";"3225,97"
"10127220";"08/06/2007";"2483,85"
"10127221";"06/12/2012";"2859,06"
"10127222";"09/04/2007";"3340,99"
"10127223";"19/08/2010";"3238,27"
"10127224";"23/06/2014";"3501,50"
"10127225";"20/05/2012";"2682,40"
"10127226";"08/10/2007";"2678,09"
"10127227";"14/09/2009";"2905,05"
"10127228";"10/08/2009";"2525,46"
"10127229";"05/12/2006";"3507,11"
"10127230";"01/04/2014";"4059,23"
"10127231";"09/09/2009";"2675,17"
"10127232";"03/02/2016";"3232,86"
"10127233";"08/10/2013";"3131,12"
"10127234";"15/01/2007";"2732,81"
"10127235";"05/05/2011";"2528,57"
"10127236";"16/11/2011";"3586,68"
"10127237";"27/09/2006";"880,00"
"10127238";"05/01/2012";"3181,96"
"10127239";"09/05/2007";"2727,92"
"10127240";"14/03/2011";"2701,93"
"10127241";"10/07/2007";"2853,14"
"10127242";"29/02/2008";"2599,86"
"10127243";"12/03/2010";"3095,94"
"10127244";"03/02/2011";"2575,46"
"10127245";"07/12/2007";"4387,70"
"10127246";"24/12/2006";"2696,15"
"10127247";"01/09/2012";"3746,89"
"10127248";"03/10/2011";"3673,35"
"10127249";"21/12/2009";"4012,09"
"10127250";"16/04/2010";"2589,76"
"10127251";"09/08/2012";"2788,42"
"10127252";"29/11/2006";"2540,62"
"10127253";"09/09/2010";"2666,39"
"10127254";"22/02/2011";"2866,39"
"10127255";"13/10/2009";"2690,75"
"10127256";"15/07/2010";"2661,46"
"10127257";"21/09/2011";"2801,02"
"10127258";"02/12/2006";"2716,28"
"10127259";"25/09/2012";"3011,52"
"10127260";"08/11/2011";"2656,77"
"10127261";"11/04/2007";"2739,32"
"10127262";"23/11/2006";"2521,59"
"10127263";"10/01/2008";"3053,05"
"10127264";"17/11/2011";"3008,45"
"10127265";"24/09/2010";"2742,76"
"10127266";"04/03/2010";"2646,68"
"10127267";"05/01/2007";"2469,39"
"10127268";"01/09/2008";"1803,48"
"10127269";"11/02/2011";"2877,09"
"10127270";"13/06/2011";"2538,39"
"10127271";"03/05/2011";"2616,86"
"10127272";"13/12/2006";"2693,99"
"10127273";"07/03/2007";"2998,23"
"10127274";"01/10/2010";"2766,74"
"10127275";"23/07/2012";"2849,42"
"10127276";"05/07/2013";"3632,75"
"10127277";"01/10/2010";"2991,24"
"10127278";"04/12/2006";"2922,19"
"10127279";"25/03/2012";"2874,59"
"10127280";"10/02/2011";"2673,17"
"10127281";"13/02/2008";"3212,85"
"10127282";"01/08/2011";"2925,53"
"10127283";"29/10/2008";"2779,02"
"10127284";"19/11/2007";"2060,62"
"10127285";"12/02/2008";"2929,49"
"10127286";"27/11/2007";"2853,88"
"10127287";"28/11/2007";"1808,52"
"10127288";"14/05/2007";"2821,65"
"10127289";"26/01/2010";"3572,42"
"10127290";"24/11/2010";"2775,46"
"10127291";"04/05/2007";"2435,97"
"10127292";"25/05/2012";"2788,82"
"10127293";"21/05/2010";"2605,05"
"10127294";"10/07/2007";"2759,36"
"10127295";"25/10/2006";"3186,47"
"10127296";"11/05/2011";"1687,04"
"10127297";"26/04/2012";"2740,44"
"10127298";"10/04/2007";"2780,89"
"10127299";"22/09/2011";"2982,09"
"10127300";"21/08/2007";"3384,93"
"10127301";"23/10/2009";"2671,69"
"10127302";"30/11/2006";"2911,20"
"10127303";"06/02/2007";"1933,07"
"10127304";"03/11/2009";"1843,76"
"10127305";"01/04/2008";"4410,53"
"10127306";"29/12/2010";"2782,67"
"10127307";"20/08/2012";"3225,55"
"10127308";"21/10/2008";"3696,52"
"10127309";"05/02/2015";"3201,79"
"10127310";"12/01/2007";"3359,15"
"10127311";"01/10/2009";"2754,16"
"10127312";"30/01/2012";"2881,36"
"10127313";"24/04/2009";"3987,49"
"10127314";"15/01/2010";"2987,21"
"10127315";"01/10/2012";"2886,59"
"10127316";"01/08/2011";"4285,98"
"10127317";"15/02/2007";"2836,23"
"10127318";"26/05/2009";"2508,11"
"10127319";"07/02/2009";"3281,35"
"10127320";"02/03/2007";"2616,98"
"10127321";"26/06/2009";"3297,38"
"10127322";"20/07/2010";"3202,45"
"10127323";"29/06/2007";"2138,71"
"10127324";"05/09/2009";"3565,66"
"10127325";"26/11/2008";"2598,62"
"10127326";"07/01/2014";"3100,24"
"10127327";"04/11/2010";"4324,81"
"10127328";"01/12/2011";"3895,77"
"10127329";"05/11/2012";"4285,48"
"10127330";"05/09/2012";"2893,23"
"10127331";"09/10/2009";"2869,71"
"10127332";"02/02/2012";"2933,98"
"10127333";"28/11/2007";"2155,57"
"10127334";"09/11/2009";"2884,22"
"10127335";"09/09/2010";"3008,13"
"10127336";"07/12/2007";"3422,14"
"10127338";"15/01/2009";"2846,13"
"10127339";"05/05/2009";"3423,81"
"10127340";"27/07/2007";"2443,21"
"10127341";"02/01/2008";"2482,07"
"10127342";"18/09/2007";"2804,80"
"10127343";"09/03/2015";"5055,51"
"10127344";"23/04/2011";"2788,38"
"10127345";"12/04/2011";"2896,91"
"10127346";"28/11/2006";"2690,97"
"10127347";"06/10/2007";"3288,99"
"10127348";"14/11/2008";"3429,25"
"10127349";"05/10/2009";"2652,58"
"10127350";"09/08/2013";"4114,12"
"10127351";"15/03/2013";"3174,45"
"10127352";"12/10/2006";"3122,04"
"10127353";"23/05/2007";"2726,60"
"10127354";"07/07/2009";"2735,18"
"10127355";"12/08/2007";"2498,91"
"10127356";"01/12/2008";"2741,23"
"10127357";"21/05/2007";"2068,96"
"10127358";"15/12/2008";"3169,71"
"10127359";"09/08/2013";"3372,32"
"10127360";"11/12/2009";"3065,69"
"10127361";"01/08/2010";"3248,15"
"10127362";"16/01/2007";"3611,59"
"10127363";"01/04/2013";"3177,64"
"10127365";"07/08/2009";"2829,66"
"10127366";"17/11/2006";"2867,22"
"10127367";"06/12/2006";"2783,27"
"10127368";"30/01/2007";"3110,89"
"10127369";"03/10/2014";"3346,38"
"10127370";"25/01/2008";"3779,39"
"10127372";"20/05/2008";"2697,66"
"10127373";"19/03/2009";"3483,80"
"10127374";"03/01/2007";"4588,15"
"10127375";"09/09/2009";"3791,65"
"10127376";"14/01/2008";"3531,40"
"10127377";"23/12/2011";"2924,60"
"10127378";"01/06/2013";"3494,59"
"10127379";"20/06/2013";"3925,56"
"10127380";"14/02/2014";"3343,61"
"10127381";"20/08/2009";"2800,32"
"10127382";"10/12/2007";"1795,28"
"10127383";"27/12/2011";"3096,58"
"10127384";"29/08/2007";"3306,11"
"10127385";"31/05/2011";"2729,31"
"10127386";"11/12/2010";"2791,75"
"10127387";"24/10/2011";"2784,41"
"10127388";"01/08/2013";"3745,47"
"10127389";"15/09/2010";"2888,11"
"10127390";"16/08/2007";"3400,36"
"10127391";"19/08/2014";"3211,91"
"10127392";"01/03/2007";"3440,36"
"10127393";"17/05/2013";"3247,75"
"10127395";"23/07/2015";"3463,72"
"10127396";"27/07/2013";"3029,92"
"10127397";"08/03/2016";"3148,25"
"10127398";"01/02/2010";"1711,29"
"10127399";"03/12/2010";"3135,92"
"10127400";"03/05/2011";"2488,75"
"10127401";"01/04/2010";"2676,95"
"10127402";"16/01/2007";"2885,91"
"10127403";"13/11/2012";"3302,28"
"10127404";"10/04/2008";"2133,21"
"10127405";"28/09/2012";"3325,79"
"10127406";"27/03/2012";"2881,90"
"10127407";"26/11/2012";"3441,22"
"10127408";"17/04/2007";"3034,69"
"10127409";"14/12/2006";"3300,83"
"10127410";"07/07/2010";"2899,20"
"10127411";"01/09/2011";"3035,12"
"10127412";"05/11/2007";"2335,79"
"10127413";"14/12/2006";"2762,68"
"10127414";"01/03/2007";"2797,36"
"10127415";"10/02/2009";"2858,07"
"10127416";"29/09/2007";"2449,02"
"10127417";"01/12/2012";"2884,73"
"10127418";"15/10/2012";"2848,08"
"10127419";"23/10/2009";"3504,77"
"10127420";"15/06/2010";"2974,20"
"10127421";"02/01/2007";"2869,17"
"10127422";"16/09/2006";"4549,50"
"10127423";"01/01/2007";"4574,70"
"10127424";"17/01/2007";"4568,02"
"10127425";"15/03/2007";"3832,38"
"10127426";"17/02/2008";"3823,87"
"10127427";"12/02/2008";"4646,93"
"10127429";"15/04/2007";"4329,38"
"10127430";"15/04/2008";"1547,43"
"10127431";"18/04/2008";"4626,64"
"10127432";"29/09/2007";"3781,85"
"10127433";"17/05/2008";"4839,46"
"10127434";"22/04/2008";"4648,65"
"10127435";"08/04/2008";"4866,49"
"10127436";"04/05/2008";"4660,82"
"10127437";"05/06/2008";"2072,39"
"10127438";"28/01/2008";"2324,03"
"10127441";"28/07/2008";"4576,11"
"10127443";"27/06/2008";"4572,87"
"10127444";"20/07/2008";"1505,91"
"10127445";"12/09/2008";"2981,40"
"10127446";"09/03/2008";"2478,88"
"10127447";"08/06/2008";"2055,01"
"10127448";"07/10/2008";"4353,91"
"10127449";"15/04/2008";"1547,43"
"10127450";"17/11/2008";"4282,04"
"10127451";"28/11/2008";"2289,99"
"10127452";"30/10/2008";"1088,44"
"10127453";"19/07/2008";"4670,13"
"10127458";"17/11/2008";"4683,76"
"10127459";"25/12/2008";"4678,20"
"10127461";"30/01/2009";"4645,25"
"10127464";"29/12/2007";"4606,71"
"10127465";"02/01/2009";"2043,28"
"10127466";"28/02/2009";"4673,91"
"10127467";"14/03/2009";"2642,13"
"10127468";"17/03/2009";"4687,34"
"10127469";"10/03/2009";"4684,43"
"10127471";"03/04/2009";"988,23"
"10127472";"21/04/2009";"4658,90"
"10127479";"01/07/2009";"2418,64"
"10127480";"24/06/2009";"4635,70"
"10127481";"01/07/2009";"2418,64"
"10127482";"24/03/2009";"2348,62"
"10127484";"24/03/2009";"2348,62"
"10127487";"27/06/2009";"4706,72"
"10127488";"28/05/2009";"4700,18"
"10127492";"15/07/2009";"2892,13"
"10127493";"14/05/2009";"4086,21"
"10127494";"15/07/2009";"4423,45"
"10127495";"16/08/2009";"4709,12"
"10127496";"18/09/2009";"2994,21"
"10127498";"27/07/2009";"4281,50"
"10127500";"05/09/2009";"4715,23"
"10127501";"05/10/2009";"2502,53"
"10127502";"19/06/2009";"4223,21"
"10127503";"10/07/2009";"2758,97"
"10127505";"07/08/2009";"4710,70"
"10127506";"03/04/2009";"988,23"
"10127507";"18/11/2009";"4591,94"
"10127508";"09/11/2009";"4113,03"
"10127510";"06/12/2009";"4421,68"
"10127511";"26/11/2009";"2035,29"
"10127513";"14/12/2009";"3177,02"
"10127514";"04/12/2009";"4559,18"
"10127519";"12/01/2010";"3534,72"
"10127522";"22/01/2010";"4133,50"
"10127524";"01/02/2010";"1350,00"
"10127525";"01/02/2010";"1349,60"
"10127526";"01/02/2010";"1349,60"
"10127528";"22/03/2010";"4540,81"
"10127529";"29/03/2010";"4233,98"
"10127530";"23/03/2010";"4626,66"
"10127531";"22/04/2010";"1371,44"
"10127532";"22/04/2010";"1371,44"
"10127533";"22/04/2010";"1371,44"
"10127534";"26/03/2010";"4271,62"
"10127535";"20/02/2010";"705,11"
"10127536";"16/04/2010";"4336,09"
"10127539";"26/05/2010";"4713,46"
"10127542";"03/06/2010";"1814,20"
"10127543";"20/05/2010";"2833,49"
"10127544";"01/05/2010";"4598,84"
"10127545";"15/05/2010";"4092,62"
"10127547";"12/04/2009";"4700,35"
"10127548";"20/07/2010";"3954,10"
"10127549";"12/08/2010";"4663,27"
"10127553";"24/08/2010";"2144,13"
"10127554";"03/08/2010";"4300,78"
"10127560";"09/08/2010";"4205,82"
"10127561";"28/09/2010";"2426,60"
"10127563";"16/07/2009";"1866,02"
"10127565";"29/08/2010";"4723,93"
"10127567";"16/11/2010";"1554,62"
"10127570";"01/11/2010";"3134,52"
"10127572";"01/12/2010";"4571,51"
"10127573";"09/11/2010";"2818,27"
"10127574";"23/12/2010";"4587,42"
"10127575";"07/10/2010";"4705,75"
"10127577";"05/01/2011";"1510,26"
"10127579";"28/07/2010";"4544,57"
"10127580";"05/12/2010";"2154,54"
"10127581";"31/12/2010";"4573,71"
"10127582";"05/02/2011";"3146,59"
"10127583";"11/01/2011";"4305,92"
"10127586";"18/02/2011";"4758,27"
"10127588";"27/01/2011";"2768,35"
"10127589";"29/12/2010";"4546,88"
"10127590";"08/07/2010";"2270,41"
"10127593";"23/02/2011";"4591,83"
"10127594";"07/04/2011";"3562,32"
"10127595";"05/03/2011";"3265,32"
"10127596";"13/03/2011";"876,89"
"10127597";"07/04/2011";"3812,37"
"10127598";"10/02/2011";"2317,03"
"10127600";"25/05/2011";"3673,64"
"10127602";"29/05/2011";"3906,68"
"10127603";"09/06/2011";"2044,85"
"10127604";"09/06/2011";"2044,85"
"10127605";"13/03/2011";"1753,75"
"10127609";"19/06/2011";"2405,79"
"10127610";"19/06/2011";"2405,79"
"10127611";"29/06/2011";"2264,37"
"10127616";"23/06/2011";"4523,66"
"10127620";"05/07/2011";"3045,93"
"10127622";"25/03/2011";"2326,07"
"10127623";"09/04/2011";"4828,51"
"10127628";"11/07/2011";"4559,87"
"10127629";"21/07/2011";"4612,06"
"10127631";"24/07/2011";"1535,55"
"10127635";"15/05/2011";"3202,49"
"10127636";"09/02/2011";"3487,52"
"10127637";"06/06/2011";"4160,21"
"10127641";"01/09/2011";"2025,40"
"10127642";"15/08/2011";"4344,97"
"10127645";"17/08/2011";"4484,91"
"10127646";"31/08/2011";"4260,08"
"10127648";"05/09/2011";"4307,86"
"10127649";"24/07/2011";"2891,82"
"10127650";"12/09/2011";"4716,15"
"10127652";"20/08/2011";"2876,15"
"10127654";"15/09/2011";"4645,27"
"10127656";"15/08/2011";"4125,65"
"10127657";"14/10/2011";"4273,52"
"10127660";"14/08/2010";"4250,09"
"10127661";"22/10/2011";"2165,53"
"10127663";"15/08/2011";"2707,15"
"10127665";"14/10/2011";"2011,89"
"10127666";"14/10/2011";"2011,89"
"10127668";"26/11/2011";"1389,23"
"10127669";"26/11/2011";"1389,23"
"10127670";"21/10/2011";"4572,56"
"10127671";"10/10/2011";"4616,40"
"10127672";"14/11/2011";"4255,70"
"10127676";"06/12/2011";"4671,70"
"10127678";"26/12/2011";"1504,37"
"10127680";"05/12/2011";"4150,30"
"10127682";"06/11/2011";"1569,17"
"10127683";"09/02/2012";"4551,87"
"10127685";"06/11/2011";"1569,17"
"10127686";"06/11/2011";"1569,17"
"10127689";"18/12/2011";"3999,68"
"10127692";"18/11/2011";"1795,36"
"10127694";"16/02/2012";"4722,64"
"10127696";"01/04/2012";"2527,75"
"10127700";"19/03/2012";"4578,77"
"10127702";"25/03/2012";"4318,91"
"10127703";"15/04/2012";"1161,89"
"10127704";"10/04/2012";"4639,65"
"10127705";"08/05/2012";"2832,21"
"10127706";"05/05/2012";"3063,81"
"10127707";"25/04/2012";"4641,65"
"10127709";"13/05/2012";"1116,71"
"10127710";"13/05/2012";"1116,71"
"10127711";"08/05/2012";"4452,70"
"10127712";"13/05/2012";"1116,71"
"10127713";"13/05/2012";"1116,71"
"10127714";"06/03/2011";"2663,06"
"10127715";"04/06/2012";"1863,02"
"10127717";"16/06/2012";"1515,96"
"10127718";"16/06/2012";"1515,96"
"10127719";"29/06/2012";"4472,50"
"10127720";"25/05/2012";"4017,55"
"10127721";"28/07/2012";"4917,45"
"10127722";"10/06/2012";"2323,57"
"10127723";"28/07/2012";"3540,97"
"10127724";"18/06/2012";"1514,75"
"10127725";"15/08/2012";"4661,73"
"10127726";"10/06/2012";"2663,13"
"10127728";"18/06/2012";"3029,51"
"10127730";"02/09/2012";"2976,45"
"10127731";"25/08/2012";"4653,92"
"10127734";"27/07/2012";"4136,85"
"10127735";"18/07/2012";"3016,76"
"10127736";"28/06/2012";"4625,77"
"10127737";"08/09/2012";"4313,56"
"10127740";"16/09/2012";"4650,15"
"10127741";"12/09/2012";"1610,51"
"10127742";"12/09/2012";"1610,51"
"10127746";"08/10/2012";"2320,11"
"10127747";"08/10/2012";"2320,11"
"10127749";"22/11/2012";"1975,65"
"10127750";"22/11/2012";"1975,45"
"10127751";"27/10/2012";"4056,75"
"10127752";"22/10/2012";"4573,55"
"10127753";"30/10/2012";"4625,60"
"10127755";"16/11/2012";"4627,12"
"10127756";"17/12/2012";"4556,31"
"10127757";"13/12/2012";"4441,49"
"10127758";"27/11/2012";"4607,66"
"10127761";"16/03/2013";"2751,89"
"10127762";"09/04/2013";"1601,87"
"10127763";"28/03/2013";"4319,40"
"10127764";"15/03/2013";"2189,10"
"10127769";"06/03/2013";"3981,00"
"10127770";"18/04/2013";"4672,29"
"10127771";"21/04/2013";"4592,85"
"10127772";"07/09/2012";"2427,46"
"10127774";"07/09/2012";"2287,24"
"10127775";"01/05/2013";"4658,17"
"10127776";"03/05/2013";"2233,34"
"10127777";"03/05/2013";"2233,34"
"10127778";"16/04/2013";"293,33"
"10127784";"07/05/2013";"4644,91"
"10127786";"27/05/2013";"4682,42"
"10127787";"26/05/2013";"4730,72"
"10127789";"24/04/2013";"4657,27"
"10127791";"02/07/2013";"2341,03"
"10127792";"02/07/2013";"2341,03"
"10127795";"22/03/2013";"2604,11"
"10127797";"13/06/2013";"1004,97"
"10127798";"13/06/2013";"1004,97"
"10127799";"02/09/2012";"2417,35"
"10127801";"22/07/2013";"4660,07"
"10127802";"06/07/2013";"1227,76"
"10127803";"08/07/2013";"2400,07"
"10127804";"08/07/2013";"2400,07"
"10127805";"15/06/2013";"3041,28"
"10127806";"14/07/2013";"2086,38"
"10127809";"12/07/2013";"4583,71"
"10127810";"23/06/2011";"4714,22"
"10127812";"05/07/2013";"4608,21"
"10127813";"01/08/2013";"4664,90"
"10127816";"20/07/2013";"1764,88"
"10127817";"20/08/2013";"1047,38"
"10127818";"20/08/2013";"1047,38"
"10127819";"20/08/2013";"1047,38"
"10127820";"13/08/2013";"4103,13"
"10127821";"12/08/2013";"4622,34"
"10127829";"26/08/2013";"2960,44"
"10127830";"13/09/2013";"2791,20"
"10127834";"07/09/2013";"4637,86"
"10127835";"29/07/2013";"1561,51"
"10127836";"12/10/2013";"4787,19"
"10127838";"14/10/2013";"2077,84"
"10127839";"14/10/2013";"2077,84"
"10127841";"15/10/2013";"2229,23"
"10127842";"03/11/2013";"3797,43"
"10127843";"27/10/2013";"3014,58"
"10127844";"14/09/2013";"2466,77"
"10127845";"21/11/2013";"3346,79"
"10127846";"22/09/2013";"4690,38"
"10127847";"04/10/2013";"4154,46"
"10127849";"04/12/2013";"3071,73"
"10127850";"05/12/2013";"1603,92"
"10127851";"05/12/2013";"1603,91"
"10127852";"11/01/2014";"2289,99"
"10127853";"01/11/2013";"3707,96"
"10127854";"11/01/2014";"2289,99"
"10127856";"27/01/2014";"4155,11"
"10127859";"01/02/2014";"4693,28"
"10127862";"30/01/2014";"2730,37"
"10127865";"22/01/2014";"4579,02"
"10127866";"28/10/2013";"1619,45"
"10127867";"28/10/2013";"1619,45"
"10127868";"14/03/2014";"4664,89"
"10127869";"17/03/2014";"2576,23"
"10127870";"25/03/2014";"1855,47"
"10127871";"22/03/2014";"1298,42"
"10127872";"22/03/2014";"1298,42"
"10127873";"25/03/2014";"1855,46"
"10127875";"08/02/2014";"4692,14"
"10127876";"06/03/2014";"2913,11"
"10127878";"06/01/2014";"1673,58"
"10127879";"20/04/2014";"2347,04"
"10127880";"20/04/2014";"2347,04"
"10127887";"27/04/2014";"4676,75"
"10127890";"09/05/2014";"1484,48"
"10127891";"03/06/2014";"1953,23"
"10127892";"03/06/2014";"1953,23"
"10127893";"31/05/2014";"4553,11"
"10127894";"06/07/2014";"1059,44"
"10127895";"29/06/2014";"2226,95"
"10127896";"29/06/2014";"2226,95"
"10127897";"19/06/2014";"4379,32"
"10127899";"05/06/2014";"2992,39"
"10127902";"22/07/2014";"4018,14"
"10127904";"01/07/2014";"1500,30"
"10127905";"19/08/2014";"4515,38"
"10127906";"10/07/2014";"2352,28"
"10127908";"28/05/2014";"3256,48"
"10127909";"29/07/2014";"3348,58"
"10127911";"25/07/2014";"4344,49"
"10127913";"31/07/2014";"4692,00"
"10127914";"10/07/2014";"2352,28"
"10127915";"12/08/2014";"5189,75"
"10127916";"24/08/2014";"3537,76"
"10127917";"06/09/2014";"3777,48"
"10127918";"20/09/2014";"4678,42"
"10127922";"15/10/2014";"4660,66"
"10127927";"30/10/2014";"2350,41"
"10127932";"10/11/2014";"4716,81"
"10127936";"13/11/2014";"1055,22"
"10127938";"25/11/2014";"4591,42"
"10127939";"16/11/2014";"4695,52"
"10127940";"05/12/2014";"4056,19"
"10127942";"20/12/2014";"2654,35"
"10127943";"03/01/2015";"867,82"
"10127944";"03/01/2015";"867,82"
"10127945";"03/01/2015";"867,82"
"10127948";"10/04/2014";"2255,41"
"10127949";"10/01/2015";"3120,99"
"10127950";"18/10/2014";"4706,55"
"10127951";"03/12/2014";"1833,09"
"10127952";"03/12/2014";"1833,09"
"10127953";"27/01/2015";"4645,41"
"10127954";"09/01/2015";"4696,22"
"10127955";"28/01/2015";"4730,50"
"10127956";"27/01/2015";"3246,37"
"10127957";"27/12/2014";"4723,55"
"10127958";"21/02/2015";"1809,54"
"10127961";"04/03/2015";"2868,83"
"10127962";"25/02/2015";"3467,41"
"10127965";"13/02/2015";"4514,90"
"10127966";"18/03/2015";"2457,21"
"10127967";"15/03/2015";"4648,49"
"10127973";"06/03/2015";"3787,81"
"10127977";"03/04/2015";"2254,65"
"10127978";"03/04/2015";"2254,65"
"10127980";"06/03/2015";"946,95"
"10127983";"25/02/2015";"4510,82"
"10127984";"13/04/2015";"2826,30"
"10127986";"18/04/2015";"3414,96"
"10127988";"30/03/2015";"2214,76"
"10127990";"30/03/2015";"1107,38"
"10127992";"10/12/2014";"4684,32"
